sequence,filename,filter,cutoff,order,psnr,ssim,time_ms
GOPR0372_07_00,000086.png,ideal_hpf,30.0,2,6.278416356032736,0.053928449167698705,569.9009999989357
GOPR0372_07_00,000087.png,ideal_hpf,30.0,2,6.5767374567355565,0.051098496180975506,628.0060000026424
GOPR0372_07_00,000088.png,ideal_hpf,30.0,2,6.754722831555534,0.0698225813595854,619.2659000007552
GOPR0372_07_00,000089.png,ideal_hpf,30.0,2,6.446625524404831,0.05777863215602708,638.6318000004394
GOPR0372_07_00,000090.png,ideal_hpf,30.0,2,6.313593450446202,0.0533970873141451,637.6510000009148
GOPR0372_07_00,000091.png,ideal_hpf,30.0,2,6.159553831219833,0.05003999174225542,605.2501000012853
GOPR0372_07_00,000092.png,ideal_hpf,30.0,2,6.119142235018975,0.04592785297896349,607.8574000021035
GOPR0372_07_00,000093.png,ideal_hpf,30.0,2,6.202263916648692,0.03949042274745723,588.0166999995708
GOPR0372_07_00,000094.png,ideal_hpf,30.0,2,6.705504382924142,0.03388536488418651,590.3340999975626
GOPR0372_07_00,000095.png,ideal_hpf,30.0,2,7.043772419379345,0.043148916066717176,593.2704000006197
GOPR0372_07_00,000096.png,ideal_hpf,30.0,2,7.116699759887783,0.04553424120067926,583.5415000001376
GOPR0372_07_00,000097.png,ideal_hpf,30.0,2,7.054902566269336,0.05196146230341248,579.8692999997002
GOPR0372_07_00,000098.png,ideal_hpf,30.0,2,6.840108534667917,0.04476020251245331,608.0719999990833
GOPR0372_07_00,000099.png,ideal_hpf,30.0,2,6.769522792526148,0.0413827196830989,644.5727000027546
GOPR0372_07_00,000100.png,ideal_hpf,30.0,2,6.790008505078095,0.03694142239843918,613.1352999982482
GOPR0372_07_00,000101.png,ideal_hpf,30.0,2,6.736209905017844,0.037430443265822656,622.0823000003293
GOPR0372_07_00,000102.png,ideal_hpf,30.0,2,6.456211405265843,0.026791953416337815,628.5414000012679
GOPR0372_07_00,000103.png,ideal_hpf,30.0,2,6.507860214781024,0.05252098184719354,631.0028000007151
GOPR0372_07_00,000104.png,ideal_hpf,30.0,2,6.456076667433498,0.046060031339014235,614.0403999997943
GOPR0372_07_00,000105.png,ideal_hpf,30.0,2,6.487790184432739,0.044892992104051586,594.5295999990776
GOPR0372_07_00,000106.png,ideal_hpf,30.0,2,6.484493360691412,0.03990555932560521,606.4361999997345
GOPR0372_07_00,000107.png,ideal_hpf,30.0,2,6.404418774734583,0.032152889521530434,605.7218999994802
GOPR0372_07_00,000108.png,ideal_hpf,30.0,2,6.2525567927296315,0.03413708900091522,563.6406999983592
GOPR0372_07_00,000109.png,ideal_hpf,30.0,2,6.292778218753129,0.047792831984090345,598.3126999999513
GOPR0372_07_00,000110.png,ideal_hpf,30.0,2,6.484145502446416,0.07691287981392202,599.9343000003137
GOPR0372_07_00,000111.png,ideal_hpf,30.0,2,6.457460917844193,0.05949829336917617,605.2925000003597
GOPR0372_07_00,000112.png,ideal_hpf,30.0,2,6.415597614746029,0.05031739282533929,638.2326999992074
GOPR0372_07_00,000113.png,ideal_hpf,30.0,2,6.553801391321942,0.04286480704904155,616.1050999980944
GOPR0372_07_00,000114.png,ideal_hpf,30.0,2,6.974074666090617,0.04428976188564012,598.4877000009874
GOPR0372_07_00,000115.png,ideal_hpf,30.0,2,7.244614342601057,0.04464811572637836,598.953699998674
GOPR0372_07_00,000116.png,ideal_hpf,30.0,2,7.512993685719528,0.05261091803146308,594.0487000007124
