sequence,filename,blend,confidence,psnr,ssim,time_ms
GOPR0384_11_03,002136.png,0.9,1.0,30.317781968753085,0.9264466524059386,680.9388000001491
GOPR0384_11_03,002137.png,0.9,1.0,30.15732929588696,0.9272665246824164,691.3989000004221
GOPR0384_11_03,002138.png,0.9,1.0,30.335624897317196,0.93317571021706,719.5055000011052
GOPR0384_11_03,002139.png,0.9,1.0,29.900234075080302,0.9208336346757947,753.9670000005572
GOPR0384_11_03,002140.png,0.9,1.0,30.123731971240765,0.9298839843599399,673.8289999993867
GOPR0384_11_03,002141.png,0.9,1.0,30.120992747661703,0.9292333362441338,692.042799999399
GOPR0384_11_03,002142.png,0.9,1.0,30.427504717035923,0.9339721292536202,673.6667999994097
GOPR0384_11_03,002143.png,0.9,1.0,30.35354251026571,0.9337734057411892,690.4071000008116
GOPR0384_11_03,002144.png,0.9,1.0,30.419964121588468,0.9344204355681548,674.4484000009834
GOPR0384_11_03,002145.png,0.9,1.0,30.375969462646868,0.935320881327346,674.7554000012315
GOPR0384_11_03,002146.png,0.9,1.0,30.465383670262426,0.9372803425980715,676.3828999992256
GOPR0384_11_03,002147.png,0.9,1.0,30.261137540908152,0.9328448396309397,675.6390999998985
GOPR0384_11_03,002148.png,0.9,1.0,29.801802875421807,0.9240281668736987,706.0786000001826
GOPR0384_11_03,002149.png,0.9,1.0,29.900537640457262,0.923025936090867,748.1076999993093
GOPR0384_11_03,002150.png,0.9,1.0,30.111317345537213,0.9297087625947077,690.7688000010239
GOPR0384_11_03,002151.png,0.9,1.0,29.831012695689086,0.9235569012605035,659.5006000006833
GOPR0384_11_03,002152.png,0.9,1.0,30.200138764938053,0.9315400235172887,662.8115999992588
GOPR0384_11_03,002153.png,0.9,1.0,30.052993057768727,0.9277613642133969,666.1764000000403
GOPR0384_11_03,002154.png,0.9,1.0,30.192058430439587,0.9369248938907017,673.534200001086
GOPR0384_11_03,002155.png,0.9,1.0,29.561285245229488,0.9205353665525098,673.6202000010962
GOPR0384_11_03,002156.png,0.9,1.0,29.89401070573344,0.9338166828433621,675.8692000003066
GOPR0384_11_03,002157.png,0.9,1.0,29.96241180484125,0.9305138654311862,682.1275999991485
GOPR0384_11_03,002158.png,0.9,1.0,30.045568308436867,0.9276915565838889,722.2084000004543
GOPR0384_11_03,002159.png,0.9,1.0,29.41570696812554,0.9163595171042666,731.4295999985916
GOPR0384_11_03,002160.png,0.9,1.0,30.02225765929735,0.9342712655047772,672.7482999995118
GOPR0384_11_03,002161.png,0.9,1.0,30.196224688128794,0.9406361882621587,682.3693000005733
GOPR0384_11_03,002162.png,0.9,1.0,30.130155119803483,0.9341124344188337,685.351800000717
GOPR0384_11_03,002163.png,0.9,1.0,29.85761269790789,0.9300605679860765,672.1718000007968
GOPR0384_11_03,002164.png,0.9,1.0,29.577781654628566,0.9183345179905037,686.7447000004177
GOPR0384_11_03,002165.png,0.9,1.0,30.046977186547497,0.9253628074580238,670.0133000013011
GOPR0384_11_03,002166.png,0.9,1.0,29.879182715615972,0.9201395538216635,667.2180999994453
GOPR0384_11_03,002167.png,0.9,1.0,29.53817538583085,0.9098580157635733,669.4287999998778
GOPR0384_11_03,002168.png,0.9,1.0,29.82051569525774,0.9117986421039604,701.8599000002723
GOPR0384_11_03,002169.png,0.9,1.0,30.51613804966741,0.9284195649836026,727.0788000005268
GOPR0384_11_03,002170.png,0.9,1.0,30.42731277331258,0.9270289183986797,675.3355000000738
GOPR0384_11_03,002171.png,0.9,1.0,31.323126927596675,0.9443150032175686,675.7715000003373
GOPR0384_11_03,002172.png,0.9,1.0,30.92224421130569,0.93658193572707,666.1192999999912
GOPR0384_11_03,002173.png,0.9,1.0,31.702456405676372,0.9454712541477978,660.4107000002841
GOPR0384_11_03,002174.png,0.9,1.0,31.270712347872536,0.934418603544688,672.7957000002789
GOPR0384_11_03,002175.png,0.9,1.0,32.60866915662838,0.9529236932616466,671.939800000473
GOPR0384_11_03,002176.png,0.9,1.0,32.18547132864143,0.9472493690892057,677.1578999996564
GOPR0384_11_03,002177.png,0.9,1.0,31.275860757643485,0.9338125014083699,681.9732999992993
GOPR0384_11_03,002178.png,0.9,1.0,32.19168044909025,0.943951881057524,695.9472999988066
GOPR0384_11_03,002179.png,0.9,1.0,32.72121646433422,0.9480095534919103,777.7934999994613
GOPR0384_11_03,002180.png,0.9,1.0,32.15709487478115,0.9412124105599897,672.2274000003381
GOPR0384_11_03,002181.png,0.9,1.0,31.626770190314033,0.9313065451742446,670.020999999906
GOPR0384_11_03,002182.png,0.9,1.0,31.69274259243863,0.9340279101473059,686.73200000012
GOPR0384_11_03,002183.png,0.9,1.0,32.58274492585259,0.947768969755073,689.8409999994328
GOPR0384_11_03,002184.png,0.9,1.0,32.569520922810625,0.9469931056873553,672.5547000005463
GOPR0384_11_03,002185.png,0.9,1.0,32.11154642550354,0.9413669059363631,664.9930000003224
GOPR0384_11_03,002186.png,0.9,1.0,32.56643573194082,0.9462083376255318,679.6633000012662
GOPR0384_11_03,002187.png,0.9,1.0,33.01030531946292,0.9521534075254229,669.3519000000379
GOPR0384_11_03,002188.png,0.9,1.0,32.825864854242866,0.9495968766088444,723.275599999397
GOPR0384_11_03,002189.png,0.9,1.0,31.91650611849162,0.9385108056484425,753.4421000000293
GOPR0384_11_03,002190.png,0.9,1.0,31.38018084899723,0.9321604308476354,687.323699999979
GOPR0384_11_03,002191.png,0.9,1.0,31.06722638203809,0.9266773648014547,693.7281000009534
GOPR0384_11_03,002192.png,0.9,1.0,31.238008692885547,0.9320583516154816,680.7900999992853
GOPR0384_11_03,002193.png,0.9,1.0,31.19605881537276,0.9309100409042773,696.8801999992138
GOPR0384_11_03,002194.png,0.9,1.0,32.28985213188653,0.9457157698875509,702.7789000003395
GOPR0384_11_03,002195.png,0.9,1.0,32.448077995475984,0.9455965060253155,672.6532000011503
GOPR0384_11_03,002196.png,0.9,1.0,33.00415595256424,0.950774353251758,689.9159000004147
GOPR0384_11_03,002197.png,0.9,1.0,32.64325968707898,0.9488199233964755,671.8779999991966
GOPR0384_11_03,002198.png,0.9,1.0,32.89624466761274,0.9521995380065476,700.9928999996191
GOPR0384_11_03,002199.png,0.9,1.0,33.229267954407284,0.9557059533921217,788.6880999994901
GOPR0384_11_03,002200.png,0.9,1.0,31.21041092075548,0.9302941029821549,664.8887999999715
GOPR0384_11_04,002801.png,0.9,1.0,27.883991178145852,0.9071223603900758,689.5628999991459
GOPR0384_11_04,002802.png,0.9,1.0,27.764841589885524,0.9037655133834211,683.3299000008992
GOPR0384_11_04,002803.png,0.9,1.0,28.306680128389466,0.9110893032244457,676.947800000562
GOPR0384_11_04,002804.png,0.9,1.0,28.232789810842508,0.910463058797052,675.5131000008987
GOPR0384_11_04,002805.png,0.9,1.0,27.676558877842474,0.8994497712006808,687.8446999999142
GOPR0384_11_04,002806.png,0.9,1.0,28.207014061765268,0.9118495009723571,687.4614999996993
GOPR0384_11_04,002807.png,0.9,1.0,28.110072347044227,0.9084872842693686,694.7073999999702
GOPR0384_11_04,002808.png,0.9,1.0,27.956612944457476,0.9096569831378133,736.2137000000075
GOPR0384_11_04,002809.png,0.9,1.0,28.066544524506376,0.9102460388766964,791.3290999986202
GOPR0384_11_04,002810.png,0.9,1.0,27.639777258997974,0.8999004465298953,700.6025000009686
GOPR0384_11_04,002811.png,0.9,1.0,27.786294973913282,0.8978293019477183,676.2896000000183
GOPR0384_11_04,002812.png,0.9,1.0,27.813908160520512,0.9003197295234681,702.6700999995228
GOPR0384_11_04,002813.png,0.9,1.0,27.855484798550467,0.9022505053469846,702.0035999994434
GOPR0384_11_04,002814.png,0.9,1.0,27.36952012403236,0.8896932757708967,688.1779999985156
GOPR0384_11_04,002815.png,0.9,1.0,27.255207056135042,0.8899583885484749,684.5119999998133
GOPR0384_11_04,002816.png,0.9,1.0,27.254000454886377,0.8893333954446373,681.9702000011603
GOPR0384_11_04,002817.png,0.9,1.0,26.949965368441113,0.8857644904790747,689.7816000000603
GOPR0384_11_04,002818.png,0.9,1.0,27.033140129001247,0.8870605809264926,733.9749000002485
GOPR0384_11_04,002819.png,0.9,1.0,26.67226739554655,0.8802721881013413,749.7633999992104
GOPR0384_11_04,002820.png,0.9,1.0,26.470312980787813,0.8791028831381124,683.3636999999726
GOPR0384_11_04,002821.png,0.9,1.0,26.445607460555216,0.8843635968614425,695.8276999994268
GOPR0384_11_04,002822.png,0.9,1.0,26.348690098476418,0.8795063137020459,691.7308000010962
GOPR0384_11_04,002823.png,0.9,1.0,26.00693669131131,0.8759377713035005,670.5093000000488
GOPR0384_11_04,002824.png,0.9,1.0,26.13027096935801,0.8793309671030357,666.2950999998429
GOPR0384_11_04,002825.png,0.9,1.0,25.96907570993665,0.8757426187619791,663.2291000005353
GOPR0384_11_04,002826.png,0.9,1.0,25.802586211901094,0.8710060148682374,674.5796000013797
GOPR0384_11_04,002827.png,0.9,1.0,25.947384936057382,0.8805501361573849,677.3009000007733
GOPR0384_11_04,002828.png,0.9,1.0,26.485973720578446,0.8892794781013779,704.1214000000764
GOPR0384_11_04,002829.png,0.9,1.0,25.99371594462808,0.8812687199206799,722.557200000665
GOPR0384_11_04,002830.png,0.9,1.0,25.978217049519774,0.8770272807056033,672.5193000002037
GOPR0384_11_04,002831.png,0.9,1.0,25.489735081785852,0.8713993479880987,675.5618000006507
GOPR0384_11_04,002832.png,0.9,1.0,25.264090502071536,0.8808966144444428,666.9765000006009
GOPR0384_11_04,002833.png,0.9,1.0,24.456201391850012,0.8654057365798257,690.5443000014202
GOPR0384_11_04,002834.png,0.9,1.0,24.365016765960345,0.866296679294238,682.700900000782
GOPR0384_11_04,002835.png,0.9,1.0,24.76470952782682,0.8759755422482924,713.9585000004445
GOPR0384_11_04,002836.png,0.9,1.0,24.832149824119515,0.8735796097587455,672.1283000006224
GOPR0384_11_04,002837.png,0.9,1.0,24.4739702742957,0.8648675544709707,676.12360000021
GOPR0384_11_04,002838.png,0.9,1.0,24.4674033217542,0.8669876114388847,749.1728999993938
GOPR0384_11_04,002839.png,0.9,1.0,25.31486668028697,0.8810600377712903,767.0259999995324
GOPR0384_11_04,002840.png,0.9,1.0,25.611964269931654,0.884663272264289,673.5716000002867
GOPR0384_11_04,002841.png,0.9,1.0,25.67637890232789,0.8805985234332221,656.8260999993072
GOPR0384_11_04,002842.png,0.9,1.0,25.67694379503973,0.883649910285912,677.5245999997423
GOPR0384_11_04,002843.png,0.9,1.0,25.347876419835895,0.8846359269437678,670.5141999991611
GOPR0384_11_04,002844.png,0.9,1.0,25.965304167505828,0.8877835972705178,669.189300000653
GOPR0384_11_04,002845.png,0.9,1.0,26.475298176102147,0.8886683625117536,681.6686999991362
GOPR0384_11_04,002846.png,0.9,1.0,26.7010717973844,0.8951854584568387,699.0039000011166
GOPR0384_11_04,002847.png,0.9,1.0,27.04293569801756,0.891086689274668,671.5744999983144
GOPR0384_11_04,002848.png,0.9,1.0,26.994469749424432,0.88646588795745,683.5799000000407
GOPR0384_11_04,002849.png,0.9,1.0,27.06560845706783,0.8883523158536466,731.6102000004321
GOPR0384_11_04,002850.png,0.9,1.0,27.598105903551286,0.9048030820445015,676.2780999997631
GOPR0384_11_04,002851.png,0.9,1.0,28.387088766509343,0.9228763780278717,684.0405000002647
GOPR0384_11_04,002852.png,0.9,1.0,28.32456279964296,0.9190434350347382,670.1001999990694
GOPR0384_11_04,002853.png,0.9,1.0,28.27084643168589,0.9166864904379319,693.2881000011548
GOPR0384_11_04,002854.png,0.9,1.0,28.17013709254001,0.9118078535648321,663.4436000003916
GOPR0384_11_04,002855.png,0.9,1.0,28.24231428770084,0.9138629137175606,660.1377000006323
GOPR0384_11_04,002856.png,0.9,1.0,28.039586906405987,0.9065326233184456,689.9831999999151
GOPR0384_11_04,002857.png,0.9,1.0,26.87838579177353,0.8764151639384922,674.0186999995785
GOPR0384_11_04,002858.png,0.9,1.0,27.590719096931934,0.8996900592223618,706.4454999999725
GOPR0384_11_04,002859.png,0.9,1.0,27.866734554259068,0.8994800578372875,783.2834999990155
GOPR0384_11_04,002860.png,0.9,1.0,28.044529366000322,0.9069174496222218,672.2981000002619
GOPR0384_11_04,002861.png,0.9,1.0,28.24257148297172,0.9128092873520598,673.0060999998386
GOPR0384_11_04,002862.png,0.9,1.0,28.353152570546662,0.9138105672983912,699.6579999995447
GOPR0384_11_04,002863.png,0.9,1.0,28.22003660177248,0.9091254363457545,671.5421000008064
GOPR0384_11_04,002864.png,0.9,1.0,28.024667841595626,0.9035602365456245,660.8613000007608
GOPR0384_11_04,002865.png,0.9,1.0,28.610618919440252,0.9193547326940618,680.6366000000708
GOPR0384_11_04,002866.png,0.9,1.0,28.24399693806469,0.9090500495233012,678.9491999988968
GOPR0384_11_04,002867.png,0.9,1.0,27.63699129202303,0.8924180743472127,684.2993999998725
GOPR0384_11_04,002868.png,0.9,1.0,27.70312081701554,0.8975263076463444,747.2691999992094
GOPR0384_11_04,002869.png,0.9,1.0,27.652122988086454,0.8944027914097651,764.9701999998797
GOPR0384_11_04,002870.png,0.9,1.0,27.371358486055584,0.8900658565601094,682.9911999993783
GOPR0384_11_04,002871.png,0.9,1.0,27.571636829756358,0.8951871085512072,668.0281999997533
GOPR0384_11_04,002872.png,0.9,1.0,27.752477909101216,0.9038378588213761,666.8571000009251
GOPR0384_11_04,002873.png,0.9,1.0,27.343659491990287,0.8936162875979178,663.4788000010303
GOPR0384_11_04,002874.png,0.9,1.0,27.403826786572132,0.8949624140237759,671.8245000010938
GOPR0384_11_04,002875.png,0.9,1.0,27.575196103903163,0.892252052753752,657.690600000933
GOPR0384_11_04,002876.png,0.9,1.0,27.502741774757258,0.8984720944992075,667.6321000013559
GOPR0384_11_04,002877.png,0.9,1.0,27.28982940171056,0.8928621569313367,667.0956999987538
GOPR0384_11_04,002878.png,0.9,1.0,27.069715858960933,0.8792439802371064,711.9284000000334
GOPR0384_11_04,002879.png,0.9,1.0,27.22538148843068,0.8928259587806767,727.7866999993421
GOPR0384_11_04,002880.png,0.9,1.0,26.74389373763606,0.8857936163475512,668.4249999998428
GOPR0384_11_04,002881.png,0.9,1.0,26.7189259521859,0.8855560130866165,760.2662999997847
GOPR0384_11_04,002882.png,0.9,1.0,24.932747598060388,0.8222222462129635,759.109399999943
GOPR0384_11_04,002883.png,0.9,1.0,20.02450546148048,0.6672607243223885,735.4893000010634
GOPR0384_11_04,002884.png,0.9,1.0,24.94165614260148,0.8424535373109198,684.3740999993315
GOPR0384_11_04,002885.png,0.9,1.0,26.44355105171405,0.8595856113602606,692.4011999999493
GOPR0384_11_04,002886.png,0.9,1.0,26.999013766651903,0.8949010059534959,686.4900999989914
GOPR0384_11_04,002887.png,0.9,1.0,26.961084967346057,0.8707230937360118,694.5692999997846
GOPR0384_11_04,002888.png,0.9,1.0,25.813875724756876,0.8415788533754777,720.5529999991995
GOPR0384_11_04,002889.png,0.9,1.0,25.25507628764085,0.831301378308155,773.7773999997444
GOPR0384_11_04,002890.png,0.9,1.0,27.255648128379967,0.908750676117883,701.7732000003889
GOPR0384_11_04,002891.png,0.9,1.0,27.03775573186345,0.8939162914691146,692.8941999995004
GOPR0384_11_04,002892.png,0.9,1.0,27.19740824856558,0.8956370036141684,695.7433000006858
GOPR0384_11_04,002893.png,0.9,1.0,28.036429077501005,0.9251078071718183,685.3638000011415
GOPR0384_11_04,002894.png,0.9,1.0,28.50287403945215,0.9273317680628351,690.0124000003416
GOPR0384_11_04,002895.png,0.9,1.0,26.79537979428996,0.8797940542485748,699.5289999995293
GOPR0384_11_04,002896.png,0.9,1.0,29.02353673122411,0.9275640894689458,689.6162000011827
GOPR0384_11_04,002897.png,0.9,1.0,28.429520471714333,0.9081151730144382,674.0798999999242
GOPR0384_11_04,002898.png,0.9,1.0,28.6514917753707,0.9202034549102903,730.5584000005183
GOPR0384_11_04,002899.png,0.9,1.0,28.792286907316196,0.9211283233095054,732.6479999992443
GOPR0384_11_04,002900.png,0.9,1.0,28.67136537925123,0.9200790722911666,691.6338999999425
GOPR0385_11_00,000101.png,0.9,1.0,30.827024007810486,0.9464774969462404,695.0013000005129
GOPR0385_11_00,000102.png,0.9,1.0,31.05315027600822,0.9488335382417855,708.1142000006366
GOPR0385_11_00,000103.png,0.9,1.0,30.55064446418271,0.9432265674158824,704.9440999999206
GOPR0385_11_00,000104.png,0.9,1.0,29.21759913165279,0.9166649545043071,706.8536999995558
GOPR0385_11_00,000105.png,0.9,1.0,30.573498001540376,0.9409879140582736,700.1147999999375
GOPR0385_11_00,000106.png,0.9,1.0,31.06000720354629,0.9479098839292969,687.5657999989926
GOPR0385_11_00,000107.png,0.9,1.0,30.701081475786097,0.9420326873849928,693.0872999982967
GOPR0385_11_00,000108.png,0.9,1.0,30.23485037459439,0.931546387963133,710.9985999995843
GOPR0385_11_00,000109.png,0.9,1.0,30.18691833073643,0.9354620697855317,757.5128999997105
GOPR0385_11_00,000110.png,0.9,1.0,29.88688700563256,0.9173458183916033,689.9741000015638
GOPR0385_11_00,000111.png,0.9,1.0,30.307850709964065,0.9240426118826864,674.5442999999796
GOPR0385_11_00,000112.png,0.9,1.0,30.44084920134566,0.9349999459638667,685.2713999996922
GOPR0385_11_00,000113.png,0.9,1.0,29.85628465106374,0.926629466650818,690.9255999999004
GOPR0385_11_00,000114.png,0.9,1.0,29.027723768600687,0.917031385414829,672.7434000003996
GOPR0385_11_00,000115.png,0.9,1.0,29.337809871273205,0.9048467130239994,689.613599999575
GOPR0385_11_00,000116.png,0.9,1.0,29.860267788305297,0.9191612572444997,688.0501999985427
GOPR0385_11_00,000117.png,0.9,1.0,30.062218706470055,0.9198253652562657,677.9495999999199
GOPR0385_11_00,000118.png,0.9,1.0,30.03827457330322,0.9203100053777952,722.4624000009499
GOPR0385_11_00,000119.png,0.9,1.0,29.3409393647533,0.909226402284056,730.004300001383
GOPR0385_11_00,000120.png,0.9,1.0,30.288520370235194,0.9324845054710948,688.2455000013579
GOPR0385_11_00,000121.png,0.9,1.0,30.6932126512025,0.9411282324630297,695.4705999996804
GOPR0385_11_00,000122.png,0.9,1.0,30.10035231925176,0.9304676974148555,680.359199999657
GOPR0385_11_00,000123.png,0.9,1.0,30.04669300093191,0.9317289347616985,688.9714999997523
GOPR0385_11_00,000124.png,0.9,1.0,29.970253568089596,0.9268384444031844,692.6559000003181
GOPR0385_11_00,000125.png,0.9,1.0,29.525904726873105,0.9184338391140322,691.4087000004656
GOPR0385_11_00,000126.png,0.9,1.0,29.64416500545486,0.9200138621198954,675.1843000001827
GOPR0385_11_00,000127.png,0.9,1.0,29.060828694582423,0.9036707002486516,698.8067000002047
GOPR0385_11_00,000128.png,0.9,1.0,28.788099015124125,0.8955509547787633,708.7766000004194
GOPR0385_11_00,000129.png,0.9,1.0,28.521693204865166,0.884335294910889,763.7220999986312
GOPR0385_11_00,000130.png,0.9,1.0,28.667387873137464,0.8960630717734199,679.6638000014354
GOPR0385_11_00,000131.png,0.9,1.0,29.304209836588054,0.9134223594991608,674.1072000004351
GOPR0385_11_00,000132.png,0.9,1.0,29.194649946562134,0.9163152423640261,676.3065999984974
GOPR0385_11_00,000133.png,0.9,1.0,29.48790338024184,0.9206745973829181,679.0199999995821
GOPR0385_11_00,000134.png,0.9,1.0,28.22411887100131,0.8964951935452564,662.274599999364
GOPR0385_11_00,000135.png,0.9,1.0,29.26335626129039,0.9178047382681384,685.5753999989247
GOPR0385_11_00,000136.png,0.9,1.0,29.13453446163231,0.9095676558839249,688.4761999990587
GOPR0385_11_00,000137.png,0.9,1.0,28.811335921992736,0.9004018195530653,676.7491999999038
GOPR0385_11_00,000138.png,0.9,1.0,29.126257741929628,0.9065249627186321,696.7838999989908
GOPR0385_11_00,000139.png,0.9,1.0,29.105204865179005,0.9048251753519826,735.0889999997889
GOPR0385_11_00,000140.png,0.9,1.0,29.737556514429706,0.9189440012405091,686.0271999994438
GOPR0385_11_00,000141.png,0.9,1.0,28.83282895340448,0.9015793400295742,676.2116999998398
GOPR0385_11_00,000142.png,0.9,1.0,27.21233852925458,0.8538119177064075,676.9340999999258
GOPR0385_11_00,000143.png,0.9,1.0,27.684928553498985,0.8808436720159643,698.0883000014728
GOPR0385_11_00,000144.png,0.9,1.0,28.919890859417563,0.9106852331948051,686.526600000434
GOPR0385_11_00,000145.png,0.9,1.0,28.520906249084923,0.8991811263515562,692.752400000245
GOPR0385_11_00,000146.png,0.9,1.0,28.044293782737938,0.8911221356705479,685.836599999675
GOPR0385_11_00,000147.png,0.9,1.0,28.048812374838292,0.8835915583597697,675.3886999995302
GOPR0385_11_00,000148.png,0.9,1.0,29.67182645731413,0.9267131121528628,696.9302999987121
GOPR0385_11_00,000149.png,0.9,1.0,28.773135825856603,0.9043701324803081,733.4953000008682
GOPR0385_11_00,000150.png,0.9,1.0,28.53322970979706,0.8894134454566069,679.8637000010785
GOPR0385_11_00,000151.png,0.9,1.0,28.86421958033448,0.9118190363472204,683.6077999996633
GOPR0385_11_00,000152.png,0.9,1.0,29.8297677835653,0.9176481673159905,681.9593999989593
GOPR0385_11_00,000153.png,0.9,1.0,29.25430496161742,0.9124122792636259,683.2188000007591
GOPR0385_11_00,000154.png,0.9,1.0,29.52178913640388,0.9154243686634445,681.8407000009756
GOPR0385_11_00,000155.png,0.9,1.0,29.890100194978086,0.9265962104168842,671.3366000003589
GOPR0385_11_00,000156.png,0.9,1.0,30.408427982123484,0.9294231276563067,678.2454000003781
GOPR0385_11_00,000157.png,0.9,1.0,30.00689086555241,0.9255692964441949,684.3922000007296
GOPR0385_11_00,000158.png,0.9,1.0,28.556349378200316,0.8895923282406265,702.4925000005169
GOPR0385_11_00,000159.png,0.9,1.0,29.846958656060124,0.9232300178733678,731.8293000007543
GOPR0385_11_00,000160.png,0.9,1.0,29.254379996877113,0.9107707592918158,668.718799999624
GOPR0385_11_00,000161.png,0.9,1.0,28.596015468001422,0.907319390788042,675.8214000001317
GOPR0385_11_00,000162.png,0.9,1.0,28.820400709006524,0.913148379679601,678.4994999998162
GOPR0385_11_00,000163.png,0.9,1.0,29.849126688875998,0.9281670572831303,670.9527999992133
GOPR0385_11_00,000164.png,0.9,1.0,30.627231349843864,0.9373282200404702,677.5775999994949
GOPR0385_11_00,000165.png,0.9,1.0,31.249864473891908,0.940270279541444,675.0057999997807
GOPR0385_11_00,000166.png,0.9,1.0,31.443008408363372,0.9413569338748612,688.6918000000151
GOPR0385_11_00,000167.png,0.9,1.0,30.830935674599615,0.9280880673238768,686.3233000003675
GOPR0385_11_00,000168.png,0.9,1.0,30.494159614256567,0.9174527336395103,714.983799998663
GOPR0385_11_00,000169.png,0.9,1.0,31.281924144864668,0.9353208122694179,779.9419999992097
GOPR0385_11_00,000170.png,0.9,1.0,31.935110973878295,0.9455906964381583,678.2691000007617
GOPR0385_11_00,000171.png,0.9,1.0,31.24534107958096,0.9280392688539866,689.227299999402
GOPR0385_11_00,000172.png,0.9,1.0,31.511206474345833,0.9443583029636571,674.3048000007548
GOPR0385_11_00,000173.png,0.9,1.0,31.966537135406618,0.9493114925907644,678.4377999993012
GOPR0385_11_00,000174.png,0.9,1.0,31.42260588999389,0.9359607078098335,682.0747000001575
GOPR0385_11_00,000175.png,0.9,1.0,29.937625721383974,0.9041748677021314,686.0027000002447
GOPR0385_11_00,000176.png,0.9,1.0,30.926407797648995,0.9356234750694646,676.4671999990242
GOPR0385_11_00,000177.png,0.9,1.0,29.134201846959048,0.9116261985836124,682.227100000091
GOPR0385_11_00,000178.png,0.9,1.0,28.19658368261191,0.8955114127773446,699.31760000145
GOPR0385_11_00,000179.png,0.9,1.0,30.578317793570385,0.9300113218317206,727.3473000004742
GOPR0385_11_00,000180.png,0.9,1.0,31.682584875536982,0.944554318454412,681.713399999353
GOPR0385_11_00,000181.png,0.9,1.0,30.05601033670464,0.90325135981419,669.0719999987778
GOPR0385_11_00,000182.png,0.9,1.0,30.03674977245943,0.9029079409418975,670.144399999117
GOPR0385_11_00,000183.png,0.9,1.0,29.256361351986733,0.8784021927753836,676.917599999797
GOPR0385_11_00,000184.png,0.9,1.0,31.508764420544605,0.9459195006883458,667.1729999998206
GOPR0385_11_00,000185.png,0.9,1.0,31.090300638689442,0.9383681470394722,672.3772999994253
GOPR0385_11_00,000186.png,0.9,1.0,31.50680723397157,0.945897285039862,668.2850000015605
GOPR0385_11_00,000187.png,0.9,1.0,31.527023646710166,0.9490992165394506,676.4660999997432
GOPR0385_11_00,000188.png,0.9,1.0,31.46201470001546,0.9495868218982011,707.9961999988882
GOPR0385_11_00,000189.png,0.9,1.0,31.282276288638933,0.9470398654264084,791.9316000006802
GOPR0385_11_00,000190.png,0.9,1.0,31.469572602441012,0.9478429581097835,702.593899999556
GOPR0385_11_00,000191.png,0.9,1.0,31.295893720074268,0.947623942336643,701.5339999998105
GOPR0385_11_00,000192.png,0.9,1.0,30.92512653338988,0.9372092535822986,692.7128999996057
GOPR0385_11_00,000193.png,0.9,1.0,31.245262852813376,0.9490449118128339,680.639300000621
GOPR0385_11_00,000194.png,0.9,1.0,31.40832119963156,0.9507886992615241,686.3783999997395
GOPR0385_11_00,000195.png,0.9,1.0,30.882853118459806,0.9398017262106562,675.8300999990752
GOPR0385_11_00,000196.png,0.9,1.0,30.62424732066916,0.9272981787732645,670.5994000003557
GOPR0385_11_00,000197.png,0.9,1.0,30.551583616687658,0.9283123593753698,681.3348999985465
GOPR0385_11_00,000198.png,0.9,1.0,30.463513119535595,0.9294293802951333,697.8930000004766
GOPR0385_11_00,000199.png,0.9,1.0,31.11562588068135,0.9478980758760898,761.0874000001786
GOPR0385_11_00,000200.png,0.9,1.0,31.393004210394086,0.9512403235777479,669.3729999988136
GOPR0386_11_00,000247.png,0.9,1.0,28.038176758739276,0.8961272349398773,683.5534999991069
GOPR0386_11_00,000248.png,0.9,1.0,26.83871466984582,0.845247106021576,676.3704999993934
GOPR0386_11_00,000249.png,0.9,1.0,27.46608890658635,0.8654584723555626,682.6406000000134
GOPR0386_11_00,000250.png,0.9,1.0,28.61094845833289,0.8940819174492834,666.0026999998081
GOPR0386_11_00,000251.png,0.9,1.0,25.926501807510167,0.8188617827324095,659.0701999994053
GOPR0386_11_00,000252.png,0.9,1.0,22.859486291978037,0.7340052959798591,668.7347000006412
GOPR0386_11_00,000253.png,0.9,1.0,25.157403523763225,0.7921900670823877,673.3475000000908
GOPR0386_11_00,000254.png,0.9,1.0,30.365401584378,0.9222470576823585,706.50840000053
GOPR0386_11_00,000255.png,0.9,1.0,31.128344066669076,0.935308308091651,730.1853000008123
GOPR0386_11_00,000256.png,0.9,1.0,30.963834172312502,0.9443248251992015,677.9457000011462
GOPR0386_11_00,000257.png,0.9,1.0,26.609348543534903,0.8190381344630407,678.8948000012169
GOPR0386_11_00,000258.png,0.9,1.0,26.58509435595238,0.8193924810115885,684.5862999998644
GOPR0386_11_00,000259.png,0.9,1.0,24.426174125656644,0.773625586602502,689.542199999778
GOPR0386_11_00,000260.png,0.9,1.0,25.59796846047195,0.8008216702417824,676.7502000002423
GOPR0386_11_00,000261.png,0.9,1.0,23.37172524989527,0.744039585943988,675.6246999993891
GOPR0386_11_00,000262.png,0.9,1.0,22.153218731866833,0.7331389707825239,677.398899999389
GOPR0386_11_00,000263.png,0.9,1.0,28.052946153237883,0.8344703831405432,681.7828000002919
GOPR0386_11_00,000264.png,0.9,1.0,28.576669242150672,0.8579043577987505,698.6358000012842
GOPR0386_11_00,000265.png,0.9,1.0,27.11212044136316,0.8300166217513646,732.9771999993682
GOPR0386_11_00,000266.png,0.9,1.0,27.009647558167934,0.8368630220139602,691.4393999995809
GOPR0386_11_00,000267.png,0.9,1.0,29.75916805476001,0.877465045002665,672.7291999995941
